Order_ID,Order_Date,Customer_ID,Product_ID,State,City,Region,Channel,Payment_Method,Customer_Segment,Category,Product_Name,Brand,SKU_Size_g,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Pct,Discount_Amount,Net_Sales,COGS,Gross_Profit,Net_Profit,Profit_Margin_Pct,Order_Status,Return_Flag,Return_Reason,Delivery_Days,Delivery_Status,Sales_Rep_ID,Distributor_ID,Warehouse_ID,Store_ID,Store_Type,Territory,Promotion_Flag,Promotion_Type,Loyalty_Member,Customer_Age,Customer_Gender,Customer_Rating,Complaint_Flag,Marketing_Source,Inventory_End_Qty,Reorder_Level,Stockout_Flag,Supplier_ID,Forecast_Quantity,Forecast_Error,Competitor_Price_Index,Sales_Target
ORD100764,2026-03-08 00:00:00,CUST101527,PROD1032,Kerala,Thrissur,South,Modern Trade,Debit Card,Family,Biscuits,50-50,Britannia,300,13.0,103.1,48.57,1340.36,1.51,20.27,1320.09,631.38,688.71,606.75,45.96,Cancelled,No,None,3,On Time,REP055,DIST0115,WH17,STORE02408,Supermarket,Metro,Yes,Display,No,56,Female,4.9,Yes,Google,1442.0,477,No,SUP0103,17.0,2.0,0.861,70979.73
ORD101775,2024-11-26 00:00:00,CUST103060,PROD1089,Gujarat,Vadodara,West,Wholesale,Debit Card,Family,Biscuits,NutriChoice,Britannia,100,17.0,106.55,82.31,1811.39,10.92,197.86,1613.54,1399.35,214.19,26.65,1.65,Delivered,No,None,12,On Time,REP047,DIST0254,WH14,STORE02557,Hypermarket,Semi-Urban,No,BOGO,No,51,Male,4.9,No,Instagram,1274.0,255,No,SUP0021,23.0,0.0,0.901,117322.19
ORD106090,2024-05-12 00:00:00,CUST103897,PROD1101,Telangana,Warangal,South,General Trade,Net Banking,Health,Biscuits,Marie Gold,Britannia,250,10.0,74.02,55.37,740.16,3.96,29.31,710.85,553.72,157.12,37.43,5.27,Returned,No,Damaged,1,Delayed,REP042,DIST0255,WH28,STORE00890,Online,Semi-Urban,No,Display,No,42,Male,5.0,No,Referral,692.0,460,No,SUP0019,9.0,-2.0,0.866,
ORD102840,2025-09-25 00:00:00,CUST103322,PROD1128,Madhya Pradesh,Indore,Central,General Trade,UPI,Mass,Cakes,Fruit Cake,Britannia,400,26.0,182.59,104.5,4747.32,18.44,875.38,3871.94,2716.94,1155.0,986.69,25.48,Delivered,No,Damaged,3,On Time,REP006,DIST0190,WH22,STORE01325,Online,Rural,No,BOGO,No,46,Female,4.2,No,Offline,530.0,314,No,SUP0135,21.0,3.0,1.164,123428.28
ORD102736,2026-01-31 00:00:00,CUST105197,PROD1113,Karnataka,Mangaluru,South,General Trade,Debit Card,Mass,Rusk,Rusk,Britannia,400,1.0,152.18,97.83,152.18,2.35,3.57,148.61,97.83,50.77,-14.29,-9.61,Returned,No,None,2,On Time,REP011,DIST0255,WH27,STORE01609,Kirana,Metro,No,None,No,64,Other,4.7,No,Instagram,884.0,141,No,SUP0031,1.0,-2.0,1.035,32411.9
ORD103972,2024-05-12 00:00:00,CUST100992,PROD1015,Rajasthan,Jaipur,West,General Trade,Cash,Health,Biscuits,Tiger,Britannia,150,29.0,22.56,13.2,654.2,9.88,64.61,589.59,382.73,206.86,39.33,6.67,Delivered,No,Damaged,11,On Time,REP053,DIST0039,WH06,STORE00105,Online,Urban,No,Bundle,No,56,Male,4.6,No,Email,684.0,113,No,SUP0029,29.0,3.0,0.895,58183.81
ORD100137,2025-07-18 00:00:00,CUST102681,PROD1069,Delhi,Rohini,North,General Trade,Net Banking,Health,Biscuits,NutriChoice,Britannia,200,27.0,148.75,106.83,4016.29,10.84,435.28,3581.01,2884.4,696.61,157.31,4.39,Delivered,No,Damaged,12,On Time,REP072,DIST0161,WH07,STORE00014,Kirana,Metro,Yes,Bundle,Yes,23,Female,3.4,No,Facebook,48.0,333,No,SUP0013,32.0,-1.0,1.111,104919.37
ORD105389,2024-09-30 00:00:00,CUST104447,PROD1121,Andhra Pradesh,Mumbhai,South,General Trade,UPI,Premium,Biscuits,Good Day,Britannia,50,10.0,55.21,31.98,552.07,15.46,85.34,466.73,319.82,146.9,99.18,21.25,Delivered,No,Damaged,4,On Time,REP079,DIST0062,WH29,STORE01012,Supermarket,Rural,Yes,Bundle,No,67,Female,2.9,Yes,Google,39.0,242,No,SUP0097,9.0,-2.0,0.996,
ORD102626,2023-09-21 00:00:00,CUST100424,PROD1033,Maharashtra,Nagpur,West,Wholesale,Debit Card,Family,Biscuits,NutriChoice,Britannia,100,2.0,123.21,58.64,246.42,13.55,33.39,213.03,117.28,95.75,7.21,3.38,Delivered,No,Damaged,1,On Time,REP005,DIST0295,WH23,STORE02174,Online,Semi-Urban,No,Display,No,52,Male,3.2,No,Facebook,1312.0,404,No,SUP0035,2.0,-4.0,1.046,102296.26
ORD100285,2024-07-28 00:00:00,CUST100640,PROD1109,Karnataka,Bengaluru,South,General Trade,Net Banking,Family,Biscuits,Tiger,Britannia,150,1.0,29.04,14.31,29.04,2.36,0.69,28.36,14.31,14.04,-66.48,-234.46,Returned,No,None,12,Delayed,REP032,DIST0023,WH09,STORE01276,Kirana,Urban,Yes,None,Yes,49,Male,4.6,No,Instagram,1084.0,486,No,SUP0128,1.0,5.0,0.859,26171.8
ORD105870,2026-01-25 00:00:00,CUST102556,PROD1156,Gujarat,Rajkot,West,Modern Trade,Cash,Premium,Biscuits,NutriChoice,Britannia,50,28.0,23.47,11.45,657.14,6.21,40.78,616.36,320.58,295.79,159.82,25.93,Pending,No,Damaged,1,Delayed,REP013,DIST0263,WH12,STORE01228,Hypermarket,Semi-Urban,Yes,BOGO,No,65,Female,4.8,No,Email,1304.0,252,No,SUP0141,21.0,0.0,1.125,142403.51
ORD102439,2024-01-03 00:00:00,CUST103473,PROD1169,Odisha,Cuttack,East,General Trade,Debit Card,Mass,Cakes,Fruit Cake,Britannia,200,17.0,207.09,125.52,3520.47,16.15,568.7,2951.77,2133.78,818.0,655.67,22.21,Pending,No,Damaged,8,On Time,REP002,DIST0276,WH20,STORE00439,Distributor,Semi-Urban,Yes,BOGO,No,21,Female,3.2,No,Email,693.0,331,No,SUP0110,22.0,0.0,0.937,97975.38
ORD104344,2025-08-15 00:00:00,CUST102641,PROD1061,Uttar Pradesh,Noida,North,E-commerce,Cash,Premium,Rusk,Rusk,Britannia,200,18.0,195.25,100.6,3514.49,26.23,921.82,2592.67,1810.86,781.81,576.32,22.23,Delivered,No,Damaged,11,On Time,REP076,DIST0143,WH15,STORE01157,Online,Rural,No,Price Off,No,55,Female,5.0,No,Instagram,1138.0,156,Yes,SUP0074,16.0,4.0,0.86,135486.07
ORD106607,2024-08-13 00:00:00,CUST101425,PROD1164,West Bengal,Kolkata,East,E-commerce,Net Banking,Kids,Biscuits,Treat,Britannia,300,19.0,202.79,111.41,3853.09,10.04,386.78,3466.31,2116.83,1349.48,1209.25,34.89,Delivered,No,Quality Issue,5,On Time,REP064,DIST0015,WH04,STORE02725,Distributor,Metro,No,None,Yes,69,Male,4.0,No,Facebook,1110.0,485,No,SUP0094,25.0,-3.0,1.014,123570.02
ORD104478,2025-05-02 00:00:00,CUST101362,PROD1057,Uttar Pradesh,Kanpur,North,General Trade,Credit Card,Premium,Biscuits,Milk Bikis,Britannia,500,29.0,82.75,59.12,2399.69,5.87,140.95,2258.74,1714.52,544.21,418.55,18.53,Returned,No,None,2,On Time,REP074,DIST0100,WH07,STORE01266,Hypermarket,Metro,No,Display,No,22,Male,3.9,No,Facebook,1006.0,171,No,SUP0101,34.0,4.0,0.964,31187.46
ORD107793,2026-05-09 00:00:00,CUST102943,PROD1151,Andhra Pradesh,Visakhapatnam,South,General Trade,Cash,Premium,Biscuits,Bourbon,Britannia,50,30.0,121.69,58.46,3650.83,12.16,443.94,3206.89,1753.69,1453.2,971.65,30.3,Delivered,No,Damaged,6,On Time,REP041,DIST0237,WH28,STORE00998,Kirana,Metro,No,Bundle,No,51,Female,4.4,No,Instagram,1452.0,244,No,SUP0098,,1.0,1.143,123327.8
ORD103643,2024-04-10 00:00:00,CUST100306,PROD1036,Haryana,Ambala,North,General Trade,Net Banking,Premium,Rusk,Rusk,Britannia,500,2.0,119.97,74.15,239.95,19.03,45.66,194.29,148.29,46.0,-41.09,-21.15,Pending,No,None,1,On Time,REP049,DIST0210,WH04,STORE02157,Kirana,Semi-Urban,Yes,BOGO,No,18,Male,3.5,No,Organic,234.0,160,No,SUP0092,2.0,2.0,1.114,
ORD107280,2025-04-04 00:00:00,CUST102392,PROD1036,Tamil Nadu,Coimbatore,South,Wholesale,Net Banking,Premium,Biscuits,Marie Gold,Britannia,500,5.0,99.72,62.0,498.59,16.43,81.91,416.68,309.98,106.7,-44.06,-10.57,Cancelled,No,Quality Issue,13,On Time,REP053,DIST0300,WH21,STORE01800,Kirana,Rural,No,Price Off,No,46,Female,3.4,No,Google,1361.0,23,No,SUP0014,5.0,7.0,1.003,32349.86
ORD109729,2024-11-09 00:00:00,CUST102647,PROD1013,Delhi,Rohini,North,General Trade,Net Banking,Mass,Biscuits,Good Day,Britannia,75,25.0,142.49,70.76,3562.18,13.7,487.93,3074.25,1768.88,1305.37,863.64,28.09,Delivered,No,Customer Changed Mind,10,Delayed,REP071,DIST0148,WH05,STORE01733,Distributor,Rural,Yes,Bundle,No,59,Female,4.0,No,Instagram,712.0,401,No,SUP0017,29.0,0.0,1.121,100009.86
ORD100608,2025-05-27 00:00:00,CUST102377,PROD1035,Rajasthan,Kota,West,General Trade,Credit Card,Family,Biscuits,Tiger,Britannia,75,4.0,66.12,43.67,264.48,14.5,38.36,226.12,174.67,51.44,-4.69,-2.07,Delivered,No,Damaged,11,On Time,REP033,DIST0260,WH12,STORE01462,Hypermarket,Metro,No,Display,Yes,57,Female,4.6,No,Facebook,678.0,375,No,SUP0133,4.0,0.0,1.058,28385.42
ORD103223,2026-04-25 00:00:00,CUST101906,PROD1045,Tamil Nadu,Chennai,South,E-commerce,Cash,Kids,Biscuits,Jim Jam,Britannia,150,23.0,163.14,77.49,3752.16,6.78,254.22,3497.94,1782.25,1715.69,1478.88,42.28,Delivered,No,Wrong Item,5,On Time,REP038,DIST0219,WH04,STORE01312,Supermarket,Semi-Urban,No,BOGO,No,38,Male,3.6,No,Referral,1015.0,105,No,SUP0073,26.0,3.0,0.997,12414.43
ORD104896,2026-07-08 00:00:00,CUST105122,PROD1103,,Cuttack,East,General Trade,Cash,Mass,Snacks,Toastea,Britannia,400,29.0,93.72,53.3,2717.8,0.85,23.17,2694.63,1545.72,1148.9,637.02,23.64,Delivered,No,None,3,Delayed,REP052,DIST0167,WH28,STORE00132,Supermarket,Rural,No,Display,Yes,37,Female,4.0,No,Facebook,1254.0,21,No,SUP0027,25.0,5.0,1.141,116288.1
ORD109510,2026-04-25 00:00:00,CUST105008,PROD1026,Telangana,Nizamabad,South,Modern Trade,Cash,Health,Snacks,Cheez Bit,Britannia,500,18.0,101.84,63.3,1833.19,23.2,425.34,1407.84,1139.48,268.36,60.54,4.3,Delivered,No,Wrong Item,8,Delayed,REP016,DIST0236,WH30,STORE00417,Supermarket,Semi-Urban,No,BOGO,Yes,68,Male,4.0,No,Instagram,233.0,251,No,SUP0098,21.0,-1.0,1.084,13302.41
ORD104026,2026-04-07 00:00:00,CUST105675,PROD1058,Delhi,Rohini,North,E-commerce,Debit Card,Family,Biscuits,Good Day,Britannia,250,22.0,166.54,86.02,3663.88,0.0,0.0,3663.88,1892.47,1771.42,1523.91,41.59,Delivered,No,Wrong Item,11,Early,REP059,DIST0160,WH21,STORE00076,Distributor,Rural,No,Display,No,56,Female,3.8,No,Instagram,500.0,340,No,SUP0039,27.0,3.0,0.942,68085.51
ORD109655,2025-02-08 00:00:00,CUST105395,PROD1028,Karnataka,Mangaluru,South,General Trade,Cash,Family,Bread,Bread,Britannia,250,26.0,96.79,55.99,2516.47,0.0,0.0,2516.47,1455.8,1060.67,762.11,30.29,Returned,No,Wrong Item,5,On Time,REP006,DIST0292,WH15,STORE00181,Hypermarket,Rural,No,Price Off,Yes,35,Female,5.0,No,Email,664.0,480,No,SUP0101,22.0,-1.0,0.909,50583.85
ORD105684,2025-11-30 00:00:00,CUST105143,PROD1198,Uttar Pradesh,Kanpur,North,General Trade,Net Banking,Health,Biscuits,Treat,Britannia,50,25.0,84.96,44.19,2124.12,12.63,268.28,1855.84,1104.73,751.1,547.31,29.49,Pending,No,Wrong Item,14,On Time,REP047,DIST0178,WH09,STORE00087,Distributor,Rural,Yes,Display,No,23,Male,4.0,No,Facebook,144.0,476,No,SUP0118,25.0,2.0,1.011,22506.33
ORD100825,2023-10-19 00:00:00,CUST102006,PROD1001,Gujarat,Ahmedabad,West,Modern Trade,Cash,Kids,Biscuits,Jim Jam,Britannia,300,6.0,88.21,58.75,529.24,0.0,0.0,529.24,352.51,176.73,79.67,15.05,Delivered,No,Damaged,8,Delayed,REP026,DIST0254,WH11,STORE00636,Supermarket,Urban,No,Bundle,Yes,22,Male,4.0,No,Facebook,1274.0,288,No,SUP0039,8.0,2.0,1.045,44224.05
ORD109747,2025-12-18 00:00:00,CUST101979,PROD1152,Tamil Nadu,Coimbatore,South,General Trade,Net Banking,Mass,Biscuits,Bourbon,Britannia,200,6.0,178.91,92.78,1073.45,5.51,59.19,1014.26,556.71,457.55,303.34,29.91,Delivered,No,Quality Issue,8,On Time,REP003,DIST0165,WH14,STORE01057,Kirana,Semi-Urban,No,Price Off,Yes,24,Female,3.1,No,Referral,998.0,434,No,SUP0077,6.0,1.0,1.029,101613.53
ORD104169,2025-07-25 00:00:00,CUST104813,PROD1007,Kerala,Kozhikode,South,General Trade,Net Banking,Premium,Rusk,Rusk,Britannia,200,8.0,42.91,20.81,343.28,18.26,62.7,280.58,166.51,114.07,9.15,3.26,Delivered,No,Quality Issue,11,On Time,REP022,DIST0263,WH29,STORE02839,Kirana,Urban,Yes,Price Off,Yes,55,Female,5.0,No,Offline,1470.0,122,No,SUP0072,7.0,2.0,1.168,69159.68
ORD101957,2024-05-25 00:00:00,CUST101511,PROD1199,Andhra Pradesh,Vijayawada,South,General Trade,Cash,Kids,Biscuits,Jim Jam,Britannia,150,21.0,217.27,95.12,4562.59,8.64,394.27,4168.32,1997.58,2170.74,1861.33,44.65,Delivered,No,Wrong Item,3,On Time,REP016,DIST0230,WH04,STORE00677,Supermarket,Rural,No,BOGO,Yes,64,Male,,No,Organic,249.0,279,No,SUP0098,24.0,-5.0,0.954,60601.0
ORD101749,2025-01-26 00:00:00,CUST102998,PROD1015,Uttar Pradesh,Kanpur,North,E-commerce,Cash,Kids,Biscuits,50-50,Britannia,250,7.0,170.78,93.13,1195.49,0.26,3.11,1192.38,651.93,540.45,420.27,35.25,Delivered,No,Damaged,2,On Time,REP038,DIST0039,WH06,STORE01134,Distributor,Rural,Yes,None,No,29,Male,4.7,No,Facebook,720.0,61,No,SUP0147,7.0,-5.0,1.022,129019.05
ORD105803,2025-06-29 00:00:00,CUST100242,PROD1111,Gujarat,Rajkot,West,General Trade,Net Banking,Health,Biscuits,NutriChoice,Britannia,100,27.0,143.08,97.95,3863.14,0.0,0.0,3863.14,2644.7,1218.43,627.9,16.25,Delivered,No,Damaged,9,On Time,REP047,DIST0228,WH12,STORE00242,Supermarket,Semi-Urban,No,Bundle,No,66,Female,2.6,No,Referral,1055.0,412,Yes,SUP0025,33.0,-2.0,1.187,78361.68
ORD105136,2025-11-28 00:00:00,CUST104055,PROD1063,Andhra Pradesh,Visakhapatnam,South,General Trade,Cash,Premium,Snacks,Cheez Bit,Britannia,100,11.0,207.15,128.32,2278.6,14.6,332.67,1945.93,1411.48,534.45,256.21,13.17,Returned,No,Damaged,13,On Time,REP032,DIST0053,WH26,STORE00520,Hypermarket,Urban,No,Price Off,No,31,Male,5.0,No,Google,1406.0,59,No,SUP0143,12.0,-3.0,1.103,17782.54
ORD103896,2026-07-06 00:00:00,CUST103137,PROD1102,Gujarat,Vadodara,West,Wholesale,UPI,Mass,Biscuits,Jim Jam,Britannia,250,25.0,109.84,73.72,2745.96,6.84,187.9,2558.06,1842.97,715.09,244.28,9.55,Returned,No,Customer Changed Mind,10,Delayed,REP017,DIST0148,WH15,STORE00844,Hypermarket,Urban,No,Display,Yes,39,Other,4.4,No,Organic,1164.0,138,No,SUP0135,28.0,-4.0,0.869,135944.5
ORD107175,2026-03-12 00:00:00,CUST102611,PROD1103,Maharashtra,Pune,West,General Trade,Cash,Premium,Biscuits,Treat,Britannia,50,11.0,88.94,37.47,978.32,16.86,164.96,813.36,412.2,401.16,187.5,23.05,Delivered,No,Damaged,2,Delayed,REP017,DIST0131,WH02,STORE01430,Online,Rural,No,BOGO,No,31,Male,5.0,No,Instagram,632.0,466,No,SUP0069,14.0,5.0,0.933,30801.15
ORD108031,2024-04-23 00:00:00,CUST105789,PROD1192,Tamil Nadu,Madurai,South,General Trade,Credit Card,Mass,Cakes,Fruit Cake,Britannia,50,12.0,100.49,75.56,1205.86,0.0,0.0,1205.86,906.73,299.13,89.12,7.39,Delivered,No,None,11,On Time,REP041,DIST0174,WH19,STORE01751,Supermarket,Rural,No,BOGO,No,29,Other,3.6,No,Offline,97.0,444,No,SUP0127,9.0,-2.0,1.005,68064.08
ORD107755,2024-07-27 00:00:00,CUST103109,PROD1164,Karnataka,Mysuru,South,General Trade,UPI,Kids,Snacks,Toastea,Britannia,500,16.0,87.07,61.55,1393.2,16.01,223.06,1170.14,984.85,185.29,-2.61,-0.22,Cancelled,No,Wrong Item,12,On Time,REP051,DIST0177,WH20,STORE01285,Supermarket,Semi-Urban,Yes,None,No,56,Male,3.0,No,Organic,727.0,96,No,SUP0013,22.0,-2.0,1.0,19843.25
ORD107033,2024-09-23 00:00:00,CUST100830,PROD1156,,Rajkot,West,General Trade,Debit Card,Family,Biscuits,Jim Jam,Britannia,500,4.0,147.13,86.01,588.52,7.97,46.93,541.59,344.03,197.55,90.6,16.73,Delivered,No,Customer Changed Mind,3,On Time,REP041,DIST0001,WH02,STORE01442,Online,Rural,No,None,No,25,Male,4.6,No,Email,316.0,220,No,SUP0001,3.0,5.0,1.197,139067.97
ORD107001,2025-06-14 00:00:00,CUST105880,PROD1189,Tamil Nadu,Madurai,South,General Trade,Net Banking,Family,Rusk,Rusk,Britannia,75,10.0,212.95,162.25,2129.48,14.87,316.69,1812.79,1622.49,190.3,-1.04,-0.06,Delivered,No,Quality Issue,12,Delayed,REP007,DIST0004,WH23,STORE01951,Kirana,Urban,No,Bundle,Yes,41,Female,3.3,No,Facebook,1359.0,489,No,SUP0128,12.0,-0.0,1.087,44072.24
ORD103373,2025-04-08 00:00:00,CUST100594,PROD1065,Andhra Pradesh,Vijayawada,South,General Trade,Net Banking,Mass,Biscuits,Marie Gold,Britannia,250,15.0,64.59,49.26,968.78,0.0,0.0,968.78,738.83,229.95,71.39,7.37,Delivered,No,None,14,On Time,REP004,DIST0080,WH02,STORE02397,Supermarket,Semi-Urban,No,Bundle,Yes,56,Female,4.6,No,Facebook,,182,No,SUP0043,19.0,-1.0,1.023,143877.93
ORD105962,2026-04-11 00:00:00,CUST104512,PROD1101,Haryana,Ambala,North,General Trade,Cash,Family,Biscuits,Good Day,Britannia,200,23.0,196.13,88.64,4511.07,9.37,422.78,4088.29,2038.75,2049.54,1818.19,44.47,Returned,No,Customer Changed Mind,12,On Time,REP026,DIST0225,WH13,STORE02402,Supermarket,Rural,No,None,No,61,Other,3.4,No,Email,1355.0,399,No,SUP0010,18.0,4.0,1.177,103565.41
ORD100097,2025-06-20 00:00:00,CUST103820,PROD1082,Punjab,Patiala,North,Wholesale,Net Banking,Kids,Biscuits,Marie Gold,Britannia,200,10.0,68.84,35.04,688.35,0.0,0.0,688.35,350.38,337.97,195.96,28.47,Delivered,No,Damaged,4,On Time,REP031,DIST0189,WH20,STORE02935,Distributor,Metro,No,BOGO,No,33,Female,4.4,No,Facebook,146.0,488,No,SUP0118,13.0,-1.0,0.86,101382.59
ORD102910,2025-12-02 00:00:00,CUST102094,PROD1186,Tamil Nadu,Coimbatore,South,General Trade,UPI,Kids,Biscuits,Treat,Britannia,100,21.0,219.78,124.73,4615.34,0.0,0.0,4615.34,2619.29,1996.05,1491.85,32.32,Delivered,No,None,8,On Time,REP060,DIST0001,WH11,STORE01624,Hypermarket,Metro,No,Display,No,60,Male,5.0,No,Facebook,1078.0,88,No,SUP0140,21.0,8.0,1.199,75523.78
ORD107570,2026-07-08 00:00:00,CUST101852,PROD1031,Haryana,Panipat,North,General Trade,Credit Card,Family,Cakes,Fruit Cake,Britannia,300,14.0,181.42,85.88,2539.89,0.0,0.0,2539.89,1202.36,1337.53,848.84,33.42,Delivered,No,Quality Issue,12,On Time,REP014,DIST0091,WH18,STORE00660,Supermarket,Semi-Urban,No,Display,No,52,Female,4.1,No,Offline,966.0,270,No,SUP0011,14.0,0.0,1.049,147263.25
ORD101443,2025-09-23 00:00:00,CUST101647,PROD1092,Tamil Nadu,Coimbatore,South,E-commerce,Debit Card,Family,Bread,Bread,Britannia,50,26.0,217.02,100.01,5642.49,,1030.32,4612.17,2600.27,2011.9,1532.81,33.23,Delivered,No,Customer Changed Mind,4,On Time,REP080,DIST0018,WH26,STORE01189,Supermarket,Semi-Urban,No,Display,No,37,Female,5.0,No,Offline,706.0,213,No,SUP0031,27.0,-7.0,1.134,119580.41
ORD103562,2024-07-05 00:00:00,CUST105344,PROD1029,Karnataka,Hubballi,South,Wholesale,Credit Card,Family,Biscuits,NutriChoice,Britannia,400,13.0,133.12,97.33,1730.52,2.34,40.56,1689.96,1265.26,424.7,52.9,3.13,Delivered,No,Damaged,6,On Time,REP028,DIST0184,WH30,STORE00509,Kirana,Metro,No,BOGO,No,53,Female,3.9,No,Google,891.0,442,No,SUP0146,13.0,-1.0,0.966,12034.46
ORD102763,2024-08-19 00:00:00,CUST102470,PROD1117,Punjab,Amritsar,North,General Trade,Credit Card,Premium,Bread,Bread,Britannia,400,4.0,134.28,59.94,537.13,0.0,0.0,537.13,239.77,297.36,175.73,32.72,Delivered,No,Customer Changed Mind,12,Delayed,REP061,DIST0020,WH29,STORE00774,Online,Urban,No,Price Off,No,53,Female,4.1,No,Instagram,1146.0,153,No,SUP0082,3.0,1.0,1.065,96866.58
ORD104317,2023-11-20 00:00:00,CUST104488,PROD1036,Maharashtra,Mumbai,West,E-commerce,Cash,Family,Snacks,Toastea,Britannia,150,20.0,20.09,15.37,401.86,11.52,46.3,355.56,307.41,48.16,-50.87,-14.31,Delivered,Yes,Quality Issue,6,Delayed,REP047,DIST0057,WH25,STORE01736,Kirana,Urban,Yes,BOGO,Yes,41,Male,4.6,No,Google,377.0,347,Yes,SUP0074,15.0,5.0,1.055,26731.74
ORD109353,2024-12-14 00:00:00,CUST105467,PROD1020,Maharashtra,Mumbai,West,E-commerce,Cash,Health,Cakes,Fruit Cake,Britannia,400,16.0,158.34,122.83,2533.49,35.0,886.72,1646.77,1965.23,-318.46,-613.45,-37.25,Delivered,No,Wrong Item,6,On Time,REP014,DIST0076,WH25,STORE01812,Hypermarket,Semi-Urban,No,Display,Yes,26,Male,4.3,No,Email,1180.0,58,No,SUP0070,12.0,-5.0,1.12,114938.95
ORD103136,2024-12-29 00:00:00,CUST104776,PROD1009,Gujarat,Ahmedabad,West,General Trade,Net Banking,Kids,Bread,Bread,Britannia,75,29.0,203.8,88.38,5910.06,0.0,0.0,5910.06,2563.0,3347.06,2983.89,50.49,Cancelled,No,Damaged,5,On Time,REP002,DIST0208,WH14,STORE01738,Hypermarket,Metro,No,Price Off,No,25,Female,4.4,No,Facebook,1278.0,401,Yes,SUP0139,22.0,-2.0,1.134,37136.78
ORD107805,2025-09-20 00:00:00,CUST105824,PROD1059,Punjab,Jalandhar,North,E-commerce,Cash,Health,Cakes,Fruit Cake,Britannia,250,6.0,122.98,93.02,737.86,4.97,36.67,701.19,558.15,143.04,-31.2,-4.45,Delivered,No,Customer Changed Mind,8,On Time,REP071,DIST0263,WH09,STORE02918,Online,Urban,Yes,None,Yes,44,Female,2.9,No,Google,518.0,483,No,SUP0064,7.0,0.0,1.125,40730.55
ORD101609,2025-07-15 00:00:00,CUST104153,PROD1048,Andhra Pradesh,Guntur,South,Modern Trade,Credit Card,Mass,Biscuits,Bourbon,Britannia,50,6.0,18.21,13.71,109.26,5.07,5.54,103.72,82.28,21.44,-10.69,-10.31,Cancelled,No,None,14,On Time,REP036,DIST0280,WH23,STORE02771,Distributor,Urban,No,None,Yes,31,Female,4.3,No,Organic,1456.0,152,No,SUP0055,5.0,7.0,1.001,129950.45
ORD100949,2023-09-09 00:00:00,CUST101572,PROD1138,Karnataka,Mangaluru,South,E-commerce,Debit Card,Family,Biscuits,Bourbon,Britannia,200,18.0,219.44,93.5,3949.98,19.45,768.1,3181.88,1683.02,1498.86,1043.68,32.8,Delivered,No,Customer Changed Mind,6,On Time,REP050,DIST0220,WH29,STORE01619,Kirana,Urban,No,None,No,23,Female,4.0,No,Instagram,360.0,499,No,SUP0121,15.0,7.0,1.157,11175.92
ORD102713,2025-09-18 00:00:00,CUST101792,PROD1108,Maharashtra,Nagpur,West,General Trade,Net Banking,Premium,Biscuits,Milk Bikis,Britannia,200,10.0,183.95,96.25,1839.45,0.0,0.0,1839.45,962.48,876.98,536.41,29.16,Delivered,No,Quality Issue,5,On Time,REP023,DIST0251,WH04,STORE01975,Supermarket,Metro,No,Bundle,Yes,46,Male,3.4,No,Referral,556.0,196,No,SUP0019,8.0,-3.0,1.091,146181.57
ORD105699,2025-09-22 00:00:00,CUST104348,PROD1008,Madhya Pradesh,Indore,Central,General Trade,Debit Card,Health,Snacks,Toastea,Britannia,500,1.0,101.97,49.95,101.97,7.24,7.39,94.59,49.95,44.64,-32.86,-34.74,Delivered,No,Wrong Item,5,On Time,REP024,DIST0229,WH16,STORE00742,Kirana,Rural,No,Display,Yes,59,Female,4.6,No,Referral,432.0,234,No,SUP0143,1.0,2.0,1.007,42203.93
ORD107441,2023-09-03 00:00:00,CUST103955,PROD1190,Haryana,Panipat,North,E-commerce,Cash,Premium,Biscuits,Bourbon,Britannia,150,26.0,190.99,81.85,4965.65,7.03,349.33,4616.32,2128.22,2488.1,1608.22,34.84,Delivered,No,Damaged,6,On Time,REP070,DIST0093,WH01,STORE00506,Online,Urban,No,Price Off,No,33,Male,3.7,No,Facebook,615.0,213,No,SUP0097,25.0,2.0,1.035,11592.37
ORD108897,2025-07-18 00:00:00,CUST101998,PROD1045,Odisha,Cuttack,East,General Trade,UPI,Kids,Biscuits,Little Hearts,Britannia,100,21.0,57.84,30.12,1214.74,1.68,20.43,1194.31,632.56,561.75,353.01,29.56,Delivered,No,Quality Issue,8,On Time,REP041,DIST0004,WH03,STORE02649,Supermarket,Urban,No,None,No,22,Male,5.0,No,Instagram,494.0,377,No,SUP0074,28.0,1.0,0.955,55999.07
ORD100071,2026-03-23 00:00:00,CUST100652,PROD1033,Telangana,Karimnagar,South,Modern Trade,Cash,Mass,Biscuits,Milk Bikis,Britannia,300,-5.0,132.97,86.92,2393.45,14.58,348.85,2044.59,1564.55,480.04,349.69,17.1,Delivered,No,Wrong Item,8,On Time,REP070,DIST0112,WH29,STORE01738,Supermarket,Urban,No,Price Off,No,35,Female,3.5,No,Instagram,396.0,423,Yes,SUP0136,22.0,-5.0,0.999,66129.91
ORD108192,2025-05-04 00:00:00,CUST105092,PROD1035,Uttar Pradesh,Varanasi,North,Wholesale,Cash,Health,Biscuits,50-50,Britannia,400,26.0,135.35,62.62,3519.03,2.08,73.05,3445.97,1628.15,1817.83,1461.76,42.42,Returned,No,Damaged,13,On Time,REP061,DIST0112,WH29,STORE02571,Kirana,Rural,Yes,Display,No,53,Male,3.5,No,Email,576.0,331,No,SUP0010,25.0,-6.0,1.195,10483.4
